application_id,Interview Taken on,Status,event_name,Department,Post Name,Offered Salary
58792,6/27/2014 18:41,Rejected,Male,Service Department,c5,3265
185368,6/27/2014 18:42,Rejected,Male,Service Department,c5,1079
760150,6/27/2014 2:57,Rejected,Male,Operations Department,i5,54810
879614,6/27/2014 2:58,Rejected,Female,Operations Department,i5,38722
388194,6/28/2014 15:42,Rejected,Male,Purchase Department,i5,61652
981989,6/28/2014 0:06,Rejected,Male,Service Department,i5,84733
224545,6/28/2014 13:43,Rejected,Female,Sales Department,i5,69498
94365,6/28/2014 16:30,Rejected,Male,Operations Department,c8,48728
102178,6/28/2014 16:32,Rejected,Male,Operations Department,c8,86589
790311,6/28/2014 7:12,Rejected,Male,Sales Department,c9,21392
147125,6/29/2014 0:36,Rejected,Male,Operations Department,c5,53789
819071,6/29/2014 0:37,Rejected,Male,Operations Department,c5,93280
524867,6/29/2014 12:38,Rejected,Male,Service Department,i7,83659
253780,6/30/2014 16:12,Rejected,Male,Service Department,i5,9436
780674,6/30/2014 10:32,Rejected,Male,Marketing Department,i7,4760
686874,6/30/2014 16:38,Rejected,Male,Service Department,i5,76824
568925,6/30/2014 18:53,Rejected,Male,Marketing Department,i6,38429
293063,6/30/2014 14:40,Rejected,Female,Sales Department,i5,72632
818735,6/30/2014 7:16,Rejected,Male,Purchase Department,i6,74961
612260,7/1/2014 14:30,Rejected,Female,Production Department,c5,33821
330494,7/1/2014 12:46,Rejected,Male,Operations Department,c5,52362
126343,7/1/2014 15:09,Rejected,Male,Service Department,c-10,47976
23469,7/14/2014 18:36,Rejected,Male,Sales Department,c9,31246
138200,7/1/2014 16:27,Rejected,Male,Sales Department,i6,59446
767146,7/1/2014 1:39,Rejected,Female,Service Department,i1,95355
778898,7/1/2014 9:46,Rejected,Male,Service Department,c9,29566
925339,7/1/2014 9:47,Rejected,Male,Service Department,c9,8573
408232,7/1/2014 18:30,Rejected,Male,Service Department,i5,21305
940730,7/4/2014 15:40,Rejected,Male,Service Department,c-10,93487
777656,7/1/2014 14:49,Rejected,Male,Operations Department,i1,90379
67082,7/2/2014 12:10,Rejected,Male,Operations Department,i5,18221
518050,7/2/2014 2:11,Rejected,Male,Sales Department,c5,47754
532479,7/2/2014 17:06,Rejected,Male,Purchase Department,i5,1917
312444,7/2/2014 12:04,Rejected,Female,Finance Department,c5,2365
123836,7/2/2014 12:05,Rejected,Female,Finance Department,c5,77828
870269,7/3/2014 9:12,Rejected,Male,Operations Department,i5,21542
59370,7/3/2014 9:13,Rejected,Female,Operations Department,i5,7651
257346,7/3/2014 18:40,Rejected,Male,Operations Department,c9,51074
449755,7/16/2014 12:29,Rejected,Female,Operations Department,c9,65247
622008,7/10/2014 8:03,Rejected,Male,Operations Department,c9,68417
612651,7/3/2014 7:23,Rejected,Male,Service Department,c8,42315
816780,7/3/2014 7:24,Rejected,Female,Service Department,c8,15247
46893,7/4/2014 9:17,Rejected,Male,Sales Department,i7,92525
537285,7/4/2014 9:18,Rejected,Male,Sales Department,i7,19689
779410,7/4/2014 3:57,Rejected,Male,Sales Department,c5,94544
251737,7/4/2014 18:17,Rejected,Male,Operations Department,c5,94390
413637,7/4/2014 18:18,Rejected,Male,Operations Department,c5,36198
48899,7/4/2014 18:27,Rejected,Male,Operations Department,c5,80594
943501,7/4/2014 16:36,Rejected,Male,Production Department,c9,88876
515701,7/4/2014 16:38,Rejected,Male,Production Department,c9,31190
59145,7/4/2014 9:27,Rejected,Female,Finance Department,b9,2538
530199,7/4/2014 9:30,Rejected,Female,Finance Department,b9,17383
903278,7/4/2014 8:47,Rejected,Female,Service Department,i5,77813
417031,7/4/2014 18:03,Rejected,Female,Service Department,i6,34639
676366,7/5/2014 8:41,Rejected,Male,Operations Department,i5,21508
440851,7/6/2014 5:35,Rejected,Male,Operations Department,i7,48518
351047,8/12/2014 22:33,Rejected,Male,Operations Department,c8,80717
605824,7/6/2014 18:50,Rejected,Male,Service Department,b9,64125
556389,7/7/2014 22:53,Rejected,Male,Operations Department,i6,26122
991784,7/7/2014 14:18,Rejected,Male,Operations Department,i5,48322
529405,7/7/2014 13:43,Rejected,Male,Sales Department,c9,39401
648961,7/7/2014 15:15,Rejected,Male,Operations Department,c-10,44749
134062,7/7/2014 15:19,Rejected,Female,Operations Department,c-10,85011
262036,7/7/2014 15:20,Rejected,Female,Operations Department,c-10,26029
609084,7/8/2014 9:02,Rejected,Male,Operations Department,c9,74420
130175,7/8/2014 14:15,Rejected,Male,Sales Department,c5,58107
584172,7/8/2014 14:16,Rejected,Male,Sales Department,c5,45147
938043,7/8/2014 14:20,Rejected,Male,Sales Department,c5,57156
780341,7/8/2014 15:52,Rejected,Male,Purchase Department,b9,74883
283658,7/8/2014 13:23,Rejected,Female,Finance Department,i5,54286
55307,7/8/2014 13:25,Rejected,Female,Finance Department,i5,65095
730650,7/8/2014 13:27,Rejected,Female,Finance Department,i5,43130
629045,7/8/2014 7:28,Rejected,Male,Service Department,c9,37807
286384,7/8/2014 7:31,Rejected,Female,Service Department,c9,87684
220619,7/12/2014 13:41,Rejected,Female,Service Department,i6,68181
764883,7/12/2014 13:41,Rejected,Male,Service Department,i6,13220
548492,7/8/2014 22:49,Rejected,Male,Service Department,i5,92717
42449,7/8/2014 11:49,Rejected,Male,Service Department,b9,80398
213478,7/8/2014 14:42,Rejected,Male,Sales Department,c-10,4382
74289,7/8/2014 14:44,Rejected,Male,Sales Department,c-10,29961
630342,7/9/2014 8:33,Rejected,Female,Service Department,c5,40574
245583,7/10/2014 14:02,Rejected,Female,Operations Department,i6,13852
358167,7/9/2014 17:18,Rejected,Male,Operations Department,i7,24761
687917,7/9/2014 13:44,Rejected,Male,Operations Department,c-10,64003
837553,7/9/2014 13:44,Rejected,Female,Operations Department,c-10,36712
896428,7/9/2014 8:33,Rejected,Male,Operations Department,i6,32711
21454,7/10/2014 4:26,Rejected,Female,Operations Department,i7,73315
892394,7/10/2014 12:56,Rejected,Female,Finance Department,i6,56805
255391,7/10/2014 11:42,Rejected,Male,Marketing Department,c8,45662
65852,7/10/2014 17:05,Rejected,Male,Operations Department,c9,79285
978658,7/11/2014 12:28,Rejected,Male,Service Department,c9,39438
905126,7/11/2014 12:25,Rejected,Male,Service Department,i6,30878
80431,7/11/2014 12:26,Rejected,Female,Service Department,i6,81586
964456,7/11/2014 13:00,Rejected,Female,General Management,i6,75800
416101,7/12/2014 17:26,Rejected,Male,Operations Department,i7,38130
831852,7/12/2014 17:27,Rejected,Male,Operations Department,i7,4283
635720,7/12/2014 17:28,Rejected,Male,Operations Department,i7,1456
204766,7/12/2014 13:01,Rejected,Male,Service Department,i5,48215
817052,7/12/2014 9:32,Rejected,Male,Operations Department,i6,13400
569877,7/16/2014 9:44,Rejected,Male,Service Department,c9,2274
339815,7/13/2014 17:36,Rejected,Male,Service Department,c5,30063
729349,7/13/2014 17:36,Rejected,Male,Service Department,c5,55388
434358,7/13/2014 16:12,Rejected,Male,Marketing Department,c9,28540
641740,7/14/2014 20:00,Rejected,Male,Operations Department,c9,78860
915321,7/14/2014 20:03,Rejected,Female,Operations Department,c9,15652
439149,7/14/2014 18:23,Rejected,Female,Operations Department,c9,50995
276379,7/14/2014 20:08,Rejected,Male,Service Department,c-10,49625
828999,7/14/2014 6:51,Rejected,Male,Service Department,c9,3372
758701,7/14/2014 11:18,Rejected,Male,Operations Department,c9,5406
543747,7/14/2014 10:21,Rejected,Male,Operations Department,c9,21262
904605,7/14/2014 4:05,Rejected,Male,Operations Department,c9,25711
233602,7/14/2014 14:54,Rejected,Male,Operations Department,b9,74935
968462,7/15/2014 11:36,Rejected,Male,Production Department,c9,13023
699493,7/15/2014 11:34,Rejected,Male,Service Department,c8,1035
511167,7/15/2014 15:21,Rejected,Male,Operations Department,c9,75650
661288,7/15/2014 7:12,Rejected,Male,Sales Department,i7,59757
336100,7/15/2014 11:45,Rejected,Male,Operations Department,c5,18423
359450,7/20/2014 12:56,Rejected,Male,Operations Department,c5,16341
934807,7/15/2014 17:11,Rejected,Female,Service Department,i5,98706
49980,7/15/2014 2:04,Rejected,Male,Operations Department,c9,92530
128021,7/16/2014 17:34,Rejected,Female,Operations Department,c-10,94482
678497,7/16/2014 16:18,Rejected,Female,Finance Department,c9,27497
965502,7/16/2014 6:53,Rejected,Male,Operations Department,c-10,54903
706970,7/16/2014 19:24,Rejected,Male,Sales Department,c-10,6975
53766,7/16/2014 19:24,Rejected,Male,Sales Department,c-10,16826
552802,7/16/2014 11:41,Rejected,Male,Service Department,c5,3285
620985,7/16/2014 12:06,Rejected,Male,Operations Department,i7,28135
902523,7/17/2014 3:52,Rejected,Male,Service Department,c5,78567
414795,7/17/2014 13:36,Rejected,Male,Sales Department,c5,32517
908749,7/17/2014 13:37,Rejected,Male,Sales Department,c5,60926
219096,7/17/2014 13:38,Rejected,Male,Sales Department,c5,17641
78350,7/17/2014 18:46,Rejected,Male,Production Department,c9,97083
412418,7/17/2014 18:47,Rejected,Male,Production Department,c9,48169
866111,7/17/2014 17:56,Rejected,Male,Operations Department,i6,10960
892761,7/17/2014 17:17,Rejected,Male,Service Department,c5,25686
176980,7/17/2014 17:17,Rejected,Male,Service Department,c5,7099
866300,7/17/2014 15:20,Rejected,Male,Marketing Department,i7,42009
438195,7/22/2014 19:05,Rejected,Female,Sales Department,b9,57891
88234,7/18/2014 14:24,Rejected,Male,Marketing Department,i7,51578
385051,7/18/2014 12:47,Rejected,Male,Operations Department,i7,42741
823234,7/22/2014 9:42,Rejected,Male,Marketing Department,c9,32078
873591,7/18/2014 14:18,Rejected,Male,Service Department,i5,19440
868701,7/18/2014 14:19,Rejected,Female,Service Department,i5,66602
232998,7/18/2014 11:13,Rejected,Male,Marketing Department,c-10,51895
67001,7/18/2014 15:03,Rejected,Male,Operations Department,c9,8175
325045,7/18/2014 15:04,Rejected,Male,Operations Department,c9,12363
364042,7/18/2014 15:04,Rejected,Male,Operations Department,c9,65858
708890,7/18/2014 13:25,Rejected,Male,Sales Department,c5,76907
612997,7/19/2014 11:50,Rejected,Male,Service Department,c9,60051
22091,7/20/2014 9:19,Rejected,Female,Sales Department,c-10,8843
978831,7/21/2014 17:02,Rejected,Male,Operations Department,i7,85868
253384,7/21/2014 17:03,Rejected,Male,Operations Department,i7,3577
817265,7/21/2014 18:14,Rejected,Male,Marketing Department,i5,43678
527009,8/1/2014 17:59,Rejected,Male,Marketing Department,i5,14256
515923,8/13/2014 17:20,Rejected,Female,Marketing Department,c-10,37241
138577,7/21/2014 13:13,Rejected,Male,Operations Department,b9,96271
903288,7/21/2014 17:55,Rejected,Male,Production Department,b9,7028
45861,7/21/2014 18:58,Rejected,Male,Operations Department,c-10,26063
357434,7/24/2014 8:40,Rejected,Female,Service Department,c9,39113
195576,7/22/2014 16:33,Rejected,Male,Service Department,i5,14732
194285,7/22/2014 16:30,Rejected,Male,Service Department,c9,55851
486811,7/22/2014 10:03,Rejected,Male,Operations Department,i6,45682
863832,7/22/2014 17:46,Rejected,Male,Purchase Department,i7,78026
458519,7/22/2014 17:47,Rejected,Male,Purchase Department,i7,18384
707384,7/22/2014 13:23,Rejected,Male,Service Department,c-10,53640
704619,7/22/2014 13:23,Rejected,Male,Service Department,c-10,97057
498363,7/22/2014 15:22,Rejected,Male,Service Department,c9,5178
999758,7/22/2014 8:53,Rejected,Female,Finance Department,c-10,96801
158508,7/23/2014 7:36,Rejected,Male,Operations Department,i6,28087
456675,7/23/2014 14:11,Rejected,Male,Operations Department,i5,37484
123710,7/23/2014 13:58,Rejected,Male,Sales Department,b9,59240
760812,7/23/2014 16:24,Rejected,Male,Purchase Department,c9,88619
310070,7/29/2014 14:49,Rejected,Male,Purchase Department,c9,81369
789524,7/23/2014 14:36,Rejected,Male,Operations Department,c9,22359
634091,7/23/2014 3:40,Rejected,Male,Service Department,c9,1536
629557,7/23/2014 3:46,Rejected,Male,Service Department,c9,63211
437442,7/24/2014 9:07,Rejected,Male,Operations Department,i6,49942
751267,7/24/2014 18:56,Rejected,Male,Service Department,c9,30467
52902,7/24/2014 10:58,Rejected,Male,Operations Department,c5,99229
666642,7/24/2014 5:42,Rejected,Male,Operations Department,i7,20584
222116,7/24/2014 5:43,Rejected,Male,Operations Department,i7,99929
568544,7/24/2014 19:38,Rejected,Female,Finance Department,i6,86839
59497,7/24/2014 17:00,Rejected,Male,Operations Department,i5,9154
219527,7/24/2014 12:20,Rejected,Male,Sales Department,c-10,37732
711500,7/24/2014 12:44,Rejected,Male,Operations Department,c5,62370
469490,7/24/2014 12:46,Rejected,Female,Operations Department,c5,80230
723677,7/24/2014 18:59,Rejected,Male,Service Department,c8,51789
457162,7/24/2014 19:01,Rejected,Female,Service Department,c8,88354
197780,7/24/2014 18:59,Rejected,Don’t want to say,Service Department,c8,55654
112554,7/25/2014 4:47,Rejected,Male,Sales Department,c5,28869
467947,7/25/2014 4:48,Rejected,Male,Sales Department,c5,92438
995575,7/25/2014 15:55,Rejected,Female,Sales Department,c5,70048
59551,7/25/2014 13:13,Rejected,Female,Finance Department,c5,3632
52314,7/25/2014 13:14,Rejected,Female,Finance Department,c5,17731
391604,7/25/2014 13:15,Rejected,Female,Finance Department,c5,98075
154535,7/25/2014 15:57,Rejected,Don’t want to say,Service Department,c9,4768
168642,7/25/2014 22:58,Rejected,Male,Operations Department,b9,73619
547124,7/26/2014 14:19,Rejected,Male,Operations Department,i7,6861
331610,7/26/2014 14:20,Rejected,Female,Operations Department,i7,53574
532374,7/27/2014 15:43,Rejected,Male,Operations Department,i7,3802
273913,7/27/2014 15:44,Rejected,Male,Operations Department,i7,70234
843913,7/27/2014 12:32,Rejected,Male,Sales Department,i7,60206
94490,7/27/2014 14:03,Rejected,Male,Service Department,c9,23536
844577,7/27/2014 7:30,Rejected,Male,Operations Department,i5,37530
975941,7/28/2014 21:50,Rejected,Male,Service Department,i7,16565
807597,7/28/2014 4:18,Rejected,Male,Service Department,c9,15621
726260,7/28/2014 13:49,Rejected,Male,Operations Department,i1,87425
565233,7/28/2014 13:07,Rejected,Male,Production Department,i5,66989
596097,7/28/2014 13:10,Rejected,Male,Production Department,i5,22265
788230,7/28/2014 13:14,Rejected,Female,Production Department,i5,55649
646167,7/29/2014 6:17,Rejected,Male,Service Department,i5,61305
441985,7/29/2014 18:53,Rejected,Male,Service Department,c5,8302
44896,7/29/2014 9:34,Rejected,Male,Operations Department,i7,68297
620118,7/29/2014 10:31,Rejected,Male,Service Department,c9,60356
249552,7/29/2014 12:26,Rejected,Male,Operations Department,c9,50384
83479,7/29/2014 9:48,Rejected,Male,Sales Department,c-10,45105
842011,7/31/2014 17:36,Rejected,Female,Service Department,c5,59487
854925,7/31/2014 17:41,Rejected,Female,Service Department,c5,84884
607172,7/29/2014 2:02,Rejected,Male,Operations Department,c-10,64781
460382,7/29/2014 13:01,Rejected,Male,Production Department,c5,21457
293153,7/29/2014 7:27,Rejected,Female,Service Department,i7,97943
985306,7/30/2014 9:20,Rejected,Male,Service Department,i7,8066
223490,7/30/2014 18:55,Rejected,Male,Service Department,i7,99384
111712,7/30/2014 8:05,Rejected,Male,Service Department,i7,42653
503568,7/30/2014 10:47,Rejected,Male,Production Department,i6,64085
94941,7/30/2014 16:57,Rejected,Male,Operations Department,i5,98651
51271,7/30/2014 17:01,Rejected,Male,Operations Department,i5,53754
943968,7/30/2014 9:11,Rejected,Female,Marketing Department,c5,68138
891106,7/30/2014 15:25,Rejected,Male,Sales Department,c5,8986
48877,7/30/2014 14:57,Rejected,Male,Service Department,i7,19444
828450,7/30/2014 0:56,Rejected,Male,Operations Department,c9,53033
312667,7/31/2014 8:43,Rejected,Male,Service Department,i5,66909
927293,7/31/2014 17:27,Rejected,Male,Service Department,c5,71419
495919,7/31/2014 14:17,Rejected,Male,Operations Department,i5,57264
163587,8/1/2014 13:32,Rejected,Male,Service Department,i7,31550
588264,8/1/2014 14:52,Rejected,Male,Operations Department,b9,69321
316392,8/1/2014 16:39,Rejected,Female,Operations Department,i7,41703
694948,8/1/2014 8:50,Rejected,Male,Service Department,c5,39452
110760,8/1/2014 8:51,Rejected,Male,Service Department,c5,72837
693791,8/1/2014 10:46,Rejected,Male,Service Department,i5,78815
464639,8/1/2014 16:14,Rejected,Male,Service Department,c5,96553
199098,8/1/2014 16:18,Rejected,Female,Service Department,c5,25731
71307,8/1/2014 16:34,Rejected,Male,Service Department,i1,54180
83766,8/1/2014 16:35,Rejected,Male,Service Department,i1,81796
737811,8/2/2014 15:07,Rejected,Male,Operations Department,c5,89806
428159,8/2/2014 12:05,Rejected,Male,Operations Department,c5,53038
222227,8/3/2014 14:38,Rejected,Male,Human Resource Department,i5,61246
355775,8/3/2014 3:11,Rejected,Male,Service Department,i6,15117
643873,8/3/2014 13:22,Rejected,Male,Operations Department,i1,94751
74526,8/4/2014 12:46,Rejected,Male,Service Department,c5,25052
502266,8/4/2014 15:55,Rejected,Male,Service Department,c5,31353
113068,8/4/2014 18:00,Rejected,Male,Operations Department,c9,16187
920916,8/4/2014 11:00,Rejected,Male,Operations Department,i5,90469
662931,8/4/2014 11:01,Rejected,Male,Operations Department,i5,9896
196095,8/4/2014 11:38,Rejected,Male,Service Department,i5,29673
61858,8/4/2014 10:35,Rejected,Male,Human Resource Department,c-10,80645
387990,8/4/2014 13:22,Rejected,Male,Operations Department,i5,60514
848218,8/5/2014 16:04,Rejected,Male,Operations Department,c5,96594
473703,8/8/2014 13:47,Rejected,Female,Operations Department,c5,91386
852312,8/5/2014 12:40,Rejected,Female,Production Department,i1,61898
648933,8/5/2014 12:41,Rejected,Male,Production Department,i1,92872
806092,8/5/2014 12:42,Rejected,Male,Production Department,i1,18182
323482,8/9/2014 10:20,Rejected,Female,Production Department,i1,12498
36010,8/5/2014 10:28,Rejected,Male,Sales Department,c9,80523
502872,8/6/2014 13:32,Rejected,Female,Service Department,c5,59539
970328,8/6/2014 16:35,Rejected,Male,Sales Department,b9,45042
827610,8/6/2014 8:25,Rejected,Male,Operations Department,i7,52857
22030,8/6/2014 14:35,Rejected,Male,Operations Department,c-10,51589
525625,8/6/2014 13:02,Rejected,Male,Service Department,i5,53807
418457,8/6/2014 13:03,Rejected,Male,Service Department,i5,41363
894684,8/14/2014 17:07,Rejected,Male,Service Department,i7,92254
606532,8/14/2014 17:10,Rejected,Male,Service Department,i7,31521
530573,8/6/2014 16:29,Rejected,Female,Operations Department,i6,78475
214744,8/6/2014 16:29,Rejected,Male,Operations Department,i6,30104
803545,8/6/2014 16:30,Rejected,Female,Operations Department,i6,83539
859427,8/7/2014 10:44,Rejected,Male,Service Department,c9,59109
253992,8/7/2014 16:30,Rejected,Male,Operations Department,c-10,52685
861510,8/7/2014 17:17,Rejected,Male,Operations Department,c8,57434
508669,8/7/2014 15:05,Rejected,Male,Operations Department,i6,44421
331722,8/7/2014 15:06,Rejected,Male,Operations Department,i6,92203
656138,8/7/2014 15:10,Rejected,Male,Operations Department,i6,90311
891072,8/7/2014 15:11,Rejected,Male,Operations Department,i6,9512
758778,8/7/2014 15:13,Rejected,Female,Operations Department,i6,89780
452135,8/7/2014 17:20,Rejected,Male,Service Department,c9,64015
650704,8/11/2014 9:18,Rejected,Male,Service Department,i7,97112
657642,8/11/2014 9:20,Rejected,Male,Service Department,i7,94298
317248,8/7/2014 21:38,Rejected,Male,Operations Department,c9,43226
620938,8/7/2014 13:24,Rejected,Male,Production Department,c-10,51666
868416,8/16/2014 12:12,Rejected,Male,Service Department,c9,50352
448896,8/8/2014 10:23,Rejected,Female,Operations Department,c5,52084
31391,8/8/2014 22:30,Rejected,Male,Sales Department,c9,64676
223105,8/8/2014 22:31,Rejected,Female,Sales Department,c9,49412
464586,8/8/2014 13:08,Rejected,Male,Marketing Department,c-10,35089
182749,8/8/2014 11:33,Rejected,Male,Service Department,c5,80508
283695,8/8/2014 21:55,Rejected,Male,Service Department,c5,68715
785816,8/8/2014 15:26,Rejected,Male,Sales Department,i7,30623
624094,8/9/2014 11:37,Rejected,Male,Production Department,i7,86818
967117,8/9/2014 11:38,Rejected,Male,Production Department,i7,8577
964284,8/10/2014 5:46,Rejected,Male,Service Department,i5,27359
575159,8/10/2014 9:02,Rejected,Male,Service Department,c-10,21853
305745,8/10/2014 9:03,Rejected,Male,Service Department,c-10,54013
362804,8/11/2014 22:14,Rejected,Male,Service Department,i7,68484
720610,8/11/2014 22:15,Rejected,Male,Service Department,i7,16816
510971,8/11/2014 20:49,Rejected,Male,Operations Department,i6,5546
337737,8/11/2014 13:38,Rejected,Male,Marketing Department,c9,78857
323081,8/11/2014 17:31,Rejected,Female,Sales Department,i6,90519
351740,8/11/2014 17:32,Rejected,Female,Sales Department,i6,95852
354090,8/11/2014 8:04,Rejected,Male,Operations Department,b9,35303
408891,8/22/2014 10:18,Rejected,Male,Purchase Department,c-10,99522
59076,8/11/2014 8:37,Rejected,Female,Service Department,i7,57004
640999,8/11/2014 10:45,Rejected,Male,Operations Department,c8,61773
929955,8/11/2014 19:26,Rejected,Male,Service Department,c9,55603
771329,8/11/2014 14:32,Rejected,Female,Sales Department,b9,83212
366299,8/11/2014 2:58,Rejected,Male,Marketing Department,c9,1007
543895,8/11/2014 2:59,Rejected,Male,Marketing Department,c9,77040
728165,8/12/2014 11:06,Rejected,Male,Operations Department,i5,15261
580033,8/12/2014 19:54,Rejected,Female,Operations Department,i5,25268
548514,8/12/2014 13:50,Rejected,Male,Operations Department,c5,87884
543488,8/18/2014 9:05,Rejected,Don’t want to say,Service Department,c5,4011
685918,8/12/2014 13:00,Rejected,Male,Sales Department,c-10,62436
511350,8/12/2014 13:04,Rejected,Male,Sales Department,c-10,31126
696740,8/12/2014 8:24,Rejected,Male,Operations Department,i1,16473
28035,8/12/2014 8:25,Rejected,Male,Operations Department,i1,13179
932562,8/13/2014 9:23,Rejected,Male,Marketing Department,c5,99828
703127,8/13/2014 15:51,Rejected,Male,Service Department,i5,6839
636625,8/13/2014 10:11,Rejected,Male,Sales Department,c9,14269
827221,8/13/2014 15:55,Rejected,Male,Operations Department,i7,74391
426386,8/13/2014 15:56,Rejected,Male,Operations Department,i7,29286
742832,8/13/2014 3:28,Rejected,Male,Marketing Department,i5,74653
43025,8/13/2014 8:40,Rejected,Male,Operations Department,c9,81934
834168,8/13/2014 18:15,Rejected,Male,Operations Department,c8,54164
843575,8/13/2014 23:56,Rejected,Male,Operations Department,i6,92521
603558,8/13/2014 23:57,Rejected,Male,Operations Department,i6,63314
502642,8/14/2014 14:31,Rejected,Male,Operations Department,c9,44666
257558,8/14/2014 16:02,Rejected,Male,Marketing Department,c9,9880
534747,8/14/2014 16:04,Rejected,Don’t want to say,Marketing Department,c9,38655
162084,8/14/2014 15:11,Rejected,Male,Service Department,c9,36030
708014,8/14/2014 14:28,Rejected,Male,Service Department,c9,53182
146501,8/14/2014 10:22,Rejected,Male,Operations Department,i6,6281
743340,8/15/2014 21:18,Rejected,Male,Operations Department,c9,28723
55110,8/15/2014 10:33,Rejected,Male,Operations Department,c-10,82929
793194,8/15/2014 10:36,Rejected,Female,Operations Department,c-10,24938
983246,8/16/2014 23:06,Rejected,Male,Production Department,c8,29194
696923,8/16/2014 6:53,Rejected,Male,Service Department,i7,73767
64548,8/16/2014 6:55,Rejected,Female,Service Department,i7,44750
896132,8/16/2014 11:43,Rejected,Male,Service Department,c8,79268
224587,8/16/2014 14:27,Rejected,Male,Human Resource Department,i5,71833
992900,8/16/2014 1:19,Rejected,Male,Production Department,i1,81641
16121,8/17/2014 13:00,Rejected,Male,Service Department,c5,38245
188939,8/17/2014 13:46,Rejected,Male,Operations Department,c8,92315
773874,8/18/2014 2:09,Rejected,Male,Service Department,c-10,88969
47707,8/18/2014 11:30,Rejected,Male,Operations Department,i7,11887
795224,8/18/2014 11:32,Rejected,Male,Operations Department,i7,75329
738617,8/18/2014 14:25,Rejected,Male,Sales Department,i5,55189
594973,8/18/2014 18:27,Rejected,Female,General Management,i7,66665
696735,8/19/2014 9:24,Rejected,Male,Service Department,c9,20881
626743,8/19/2014 12:44,Rejected,Male,Service Department,c5,66914
327416,8/19/2014 13:26,Rejected,Male,Operations Department,c5,51412
698780,8/19/2014 13:27,Rejected,Male,Operations Department,c5,66192
265443,8/19/2014 9:53,Rejected,Male,Service Department,b9,58708
610243,8/19/2014 16:36,Rejected,Male,Sales Department,i5,88996
262354,8/19/2014 18:02,Rejected,Male,Service Department,b9,17286
625446,8/20/2014 9:30,Rejected,Male,Marketing Department,c-10,14644
58225,8/20/2014 11:27,Rejected,Male,Purchase Department,i1,89471
21396,8/20/2014 4:56,Rejected,Male,Operations Department,c-10,16268
942182,8/22/2014 14:19,Rejected,Male,Operations Department,i5,11400
188741,8/20/2014 15:39,Rejected,Male,Service Department,c9,27201
554524,8/20/2014 17:34,Rejected,Male,Operations Department,i5,22837
160716,8/20/2014 19:57,Rejected,Male,Operations Department,i6,8077
232132,8/20/2014 19:59,Rejected,Female,Operations Department,i6,26788
227334,8/20/2014 17:44,Rejected,Male,Operations Department,i6,17245
978071,8/21/2014 19:25,Rejected,Female,Operations Department,b9,35792
997799,8/21/2014 18:34,Rejected,Male,Sales Department,i5,65686
435785,8/21/2014 9:15,Rejected,Male,Operations Department,c5,59783
857754,8/21/2014 9:17,Rejected,Male,Operations Department,c5,43314
956287,8/21/2014 13:42,Rejected,Male,Service Department,i5,63218
833582,8/21/2014 13:46,Rejected,Male,Service Department,i5,80132
688583,8/21/2014 12:18,Rejected,Male,Operations Department,i5,46730
230706,8/21/2014 14:07,Rejected,Male,Service Department,i1,40171
802500,8/21/2014 17:10,Rejected,Male,Sales Department,c9,58806
646631,8/21/2014 11:03,Rejected,Male,Operations Department,i7,53138
165638,8/21/2014 15:20,Rejected,Male,Sales Department,i5,6302
553557,8/22/2014 11:58,Rejected,Male,Sales Department,i5,92785
160678,8/22/2014 12:01,Rejected,Male,Sales Department,i5,47646
262072,8/21/2014 18:57,Rejected,Male,Operations Department,c-10,5068
960243,8/22/2014 8:23,Rejected,Male,Service Department,b9,65579
920275,8/22/2014 16:24,Rejected,Male,Service Department,b9,16108
961338,8/25/2014 8:05,Rejected,Female,Operations Department,i1,68928
408109,8/22/2014 16:15,Rejected,Male,Sales Department,c-10,80622
251446,8/22/2014 14:19,Rejected,Female,Sales Department,c-10,13597
946136,8/22/2014 18:40,Rejected,Male,Operations Department,i7,5399
889662,8/22/2014 12:09,Rejected,Male,Operations Department,c5,30872
105944,8/22/2014 16:45,Rejected,Male,Operations Department,b9,46298
246560,8/22/2014 2:01,Rejected,Male,Service Department,c9,29082
534636,8/22/2014 2:02,Rejected,Male,Service Department,c9,28044
435865,8/23/2014 11:37,Rejected,Male,Operations Department,c9,23965
410681,8/23/2014 11:39,Rejected,Male,Operations Department,c9,57476
368961,8/23/2014 15:03,Rejected,Male,Service Department,i5,79210
884889,8/25/2014 9:46,Rejected,Female,Service Department,i6,13042
284911,8/25/2014 8:25,Rejected,Female,Marketing Department,c9,61401
900976,8/25/2014 14:19,Rejected,Male,Operations Department,b9,42281
74272,8/25/2014 14:23,Rejected,Male,Operations Department,b9,2806
18227,8/25/2014 11:54,Rejected,Female,General Management,c9,7654
472809,8/25/2014 18:04,Rejected,Male,Service Department,i7,25236
642803,8/26/2014 14:18,Rejected,Male,Sales Department,c9,15119
865028,8/26/2014 19:52,Rejected,Male,Service Department,c5,21750
706448,8/26/2014 19:06,Rejected,Male,Operations Department,c-10,77584
124808,8/26/2014 19:07,Rejected,Male,Operations Department,c-10,11880
42554,8/26/2014 18:48,Rejected,Male,Service Department,i7,88767
685881,8/26/2014 18:45,Rejected,Male,Operations Department,i7,16903
607121,8/26/2014 10:16,Rejected,Male,Operations Department,b9,19252
682442,8/26/2014 19:48,Rejected,Male,Service Department,i7,43716
